Id,Text
0,7ruM3C1pBz4ZrCaN.3f4KWL9.IT2LiEibxlYpzRIMC0rTO0
0,"4NhHrlK0VCzN0bC ,X6Z3LQtkI,ogMlrGwvVQ1miiNOZhHR"
0,"wCT,L1URKVGL;QchY.vvWU,aK.CPenC2UEA4WeQAe2SOjnZ"
0,p72JBvXXZhIk51dCzDoCKaA.5xut7OcsI2mntgbV8liOidm
0,"fzSxO8ZAUPO5dG65DFF,e?s64bKgPGJrQjnU3SrDz7fH7h0"
0,"Z?X8Vo6cyoWOSvtu,uJomKjz.fMcbIlkyoJwBRQBFNG9e04"
0,;TRM2AdXjLN?zwtixz6k.7SbkhU8qRnXMNDVucIUpaZNXXx
0,"Hmy Ta,3xrxc5kNlOBDmiZbZ1bqGPh;51h3 lJk,UN.4Flw"
0,"IGGw.O3 AVe1xF0GMD18mnkyW83Ty?CNXJ;jhprjOXY,YG6"
0,.dZBgmzDb 7s1RunP6GHhqJSSJOb46dpAgSXtGIIs1.M5d?
0,"mPyy,h.OyvNlORYDMwaYxu?6w1KtLJajWpgmYySA?eYC092"
0,"Jgo65dwjqotq.hL88HDnurKdr3?qk0cVqzHm35.tmzSf,Km"
0,"rhr7AFBF;kQ,eFJY3TmEGg25pr0e 7lmSjA;BEFyo9Y?HVh"
0,"EJQ9Yv,FljKp5vM8 nxGgEQC?55 jjcClZYwrhxm,KJ5hQu"
0,t.228Ajg7 QljIW9DbyqD9PmD;uukL 0gwm6MLImvR lDFb
0,ugX9pe6ujIIwO8WvTL1qSC6CEVyKG7Vimyy1..JXg9g7WY2
0,;a.DPvUjvFHfm0ze9h8ZQ8SAH VjglHsf5NXd3SHvayYtWx
0,y6ytmKqCzzceT1Am?4Bf53tnc71mBMDZEpmZamVOeyOoPto
0,NbMkjDc37v2zM4lp2uwujHahjbNxuNYw?JCvQYrNE4iBueU
0,hi9v3iIcGJB7Xnkl4Fmx4Anh8ircG.sj9o22tJtLGQMR9s5
0,TArA5Dlk;qBZo;3QxUQj3JCHQui?40pwJ7P sikWjVx3uWd
0,"16abh5HU4vwl6ycKyV2GjCLPXEbz ,90Xsmx?QWiJG86s.t"
0,"dEuUc6Z4O?Hk8i;pIIcjiA,58KdG7i6PVBHvOh5Mxa3Zyvr"
0,cj2Qv1.0PhpfHGOiIGMoiyvHUjlUgeAjI96p2V9dz?HvVdQ
0,9q3YuH4T9ofOjEQ3HqjqA4Td;wfC77OX6TGd9XN3Ax4 Ame
0,SZYfPgN.Q7wgsUd6CiA.N1dXgyl0kZ8hbWWnxnHSVTm0ei?
0,f6k3Z7F.iLqlUoyy.xqE9xD.6b55KngrV7Jg8FvRlIqiuKs
0,9tUMBbP frcSHvxd091eEBgB0wvJT8n0OXUccB0XNPhaKNF
0,nDqw0VbX7Dq7qWFaOddCTMeLZsNJ;8wvnwTdeVsS?w3F2VY
0,"j,4XkG?mJAZlp;2.,i.??mwDgaZnqEl.S2sjD;v5.x2VjKw"
0,"gozDBbyU1BdEbf39459Os3rATde5,F txYT1fKvjo3wi8MT"
0,"cPiHF.EVw21oV47O tynK4y2xYdzQjWA8T0Wjn,NqixYMVO"
0,"Rj,WBwK;OwQ1jxuygYqD8VCHRfuXG9fBm, D30toXvYYa?x"
0,RwXP3KmulPvb36sUrOlgnmhhReXGGF2DdY3fkhGsqFI2o l
0,"i31durFnB;tEGw8QVKsaTW7gc,,I;M2THhzKDCmL;16iP1U"
0,IKvb.RsNn6ncDFoMKGqnHCbaMnT6NTqFgoVSg1q00QHDfYz
0,"AVgFCEn78W8opgeijvO5GY vukAOLwhU,hX.WXusx5?E8de"
0,".Fgr?,.707SMx8Gy;nfQFDmDB4jUQ3pldg6CxB3WgBmhhWu"
0,"IN8Unwiy7nXNTjzcSOLpQd?nLZHEYFYw,MujoxVyaYYGF3Z"
0,y9H2Mv8OVxy3lE0?qjGGSqxA;;zt?23E6FuXqJae6ecM2W9
0,"1vOOOhIQJ,Pa,seeT2pTkga6q16Y HMeLgzFHiIT32EDokR"
0,ElXiy5ydZrhMdStMdzC9E; aMKSs4imjXW .hwFsckEAz1M
0,"iHrrPU,hqG.caiu2;.BO,CJvwL,;W7olyW54QcfIDUpWt4v"
0,X1gHjDX?JSNmCwGTsd;ZVOhK BmLjdjOq?F8ueZ46zXfdaj
0,bfec9sd9r5V;vkSt621e8OnUCpgU4cOoPTiNOoPJIvel;SE
0,"FJcMYqT;YFAHbG64U3AWX97Am,n6LWiGtwlIlZH54SDihFJ"
0,"Cp;bMvp,.j?7zR.8I.vnilhHfcF8kWcIrqWvhm3y8A PB6X"
0,FwsFY?4G3K.qLlwIlFw9?X3?obFNfF?v5JGSms11qvIdePB
0,"3pfBXwPBgck,IC12?Hxht,CROUSQoxWGi4E7xnBmtuatxBP"
0," 73S9bDxpjMSY353N2bEn3Ope9c,CFlNEPSqaJE4C4;YLjv"
0,USRZzccCobxdYI9k7I8 S1XRXH?Afu0EEqK3xBLY?1ogOvo
0,WANM.StWp8ZSYW3r8lMXuysL5H24f1s31g5w.rrQvk shke
0,"IsXncuXO1S6,ep ;eguSAwiNjnWMUhOyN2ZctCJV0AL.12."
0,"Bh2opeN6UA,oM aFk?TiS0KAryL6Ixa0Qi?MppZpx5EV9;I"
0,"kyXrVwQX164qJX;9c14v90dgMkq5,y?0n8k0 HwiM5LR11c"
0,"?P.WDNYxH20boX,I2IE,sfwnq5bktU0b0KhbBj2mel?PdJk"
0,"GMXIc99MG9 LNWseHo? YkhaecTy0wR9QrL,.qfelzbAH86"
0,y08p7f;5NPd;aZR;FxCN?DXhqvgGTwv4lC4HpUCG.t?zBdI
0,"fEBvUHOjU0qCSE5AlPwjI13ZY,6ioPtO82KB7eUpdk7;0kc"
0,",tm?H.UcUA9,VS0UM5U2KXuSCAsUYfUkov03G.HjfNcW6o5"
0,"PhyARg lpGX3jpFrm6zs7jt4lW,h;JxxUMi0wvvsy1gGJG6"
0,mR?zNToUMN?pjPvBPIg.BYhK.tUnJt6qSnqQdhktyGE;CnG
0,"VYnBQ;0MnBvbkDLaEaZiRH;pq77 Sorqng?yLn,rJoWpOch"
0,?qVuVvR6HpYCN6a pHYEVkQh.J.CHqCxXSUXS?ubZj;a1wP
0,ppBEryP0aDxzXUOvpwFmoNm4AxTLE2prkCx2JbazAiJ9bOE
0,"GjcXKF401he;zD,c5BCABc6EXIwOy2G1 nyl?ZigovJ7cVJ"
0,NLHrnzVkI0K5dBkW79L4k2hbI4.A8I?0doSbS?rXLmv Ko0
0,Okx7XqqpAlipD7bbg9pe1hqmIYu1lNRdK9pNZzdaL;.EqW6
0,"aWfhUuQ,zeGQJJyL8mG3 GjSGD12dmv?mmGela3yqVZfoLa"
0,wPc8KuGFxgY01klqDuLReWyYe5ZQ2IikhzMkTNeFtY0kjc8
0,Jk5SaLTJj ge?HJLt4JCCZc0jSxGNuRG0S5FkluFJPlfM46
0,"xcGhGbZ9,QNCqvaL?5GTf7nM2Jd pOtJefPPh;k1YTRPIQr"
0," 3AXkGGQ4osxxiUigN1IhNJ6eW5OKMhOdcwiFlqZLhw7Xta"
0,Ge5AhjB1Hp3zS5?zvbPAA 0fFr5BinQAlI B?9GbjH5fFFk
0,"qEP8L2ve.6Ds;JZ8T3bAWk.nciiOhW,JpsWPJ942e;Se rB"
0,nujiKRdTjEv5RfJKTp3uneNzLz3fttVLNEEaO9Juo1uDZNw
0,MkT7eGj42e;HIEUaBjdTRhQMnX 3HzstbHFBsUyPTrDnIxJ
0,"A98w6fFc c6BUrZfyFNwSAnflaYCI3KWqdkBAvA,P YOPNm"
0,Ij9TzWKSSVL7M;2HusoY7u5fF0OXCE;LL1gBgdgQrW5O?U6
0," 7K58.KjRR ,ZG?VDm9FQ.x;eaWE 6qf;ryz;Kkuy5dVq55"
0,mLwFW0K5Gicvi1v.1844v5k dqFtaJ9hAsOXh 73xZ2w6Uh
0,VhZ.ZKd8HqxLQIkw04JnF.azpD 6 3NAsbnjBXh4eR4Y 2.
0,O5hFj3nao7?rquxw5Mpj jaZeG8QYluhQwUzbj96doIzA5U
0,Tw04QkPS7PcQTaTp5eEFgzaCMEUesbb1UBnEn65K1Dhcj5.
0,"Cbc2.Zh34z 4xWjHpdNEdcJlLXjdz6QO,MZJ4ihRP;USnoE"
0,Xtx.b43DsUSy7XMnWKncdEBY5rG3J6jG.Fdu31?8Mf2ugxZ
0,"3qNufTt1h QZ3,BvZ,HmW6LOGsiVXjLaoXAXu5zmCdrDSGZ"
0,8OCQ1Wrq?.pAYfwP.9f4x5kFdU97x 3Hfm1q8D.aN6;yRxH
0,"J,J5Z?wecxacmj4WP8NoDuQyXaZqNjVkmvofCQMkHsElV1H"
0,OYpBrmLrPryWy2ojsNBivrkwHABrXLSKzbExtW286fBIvU9
0,"fLM rjhYV0zKdOJZpr5,8aWCjQ67mH0Y6QvhIcUoTlbEniz"
0,"BOzpxoWVOqo4G0LQhyRKAZhSxcCfDqkA,Zi6wP84f0deZOb"
0,".6mKYu3fZBcrJ6ADdvOGEKT45GtM,5KN;WBp;nfjkmlTqau"
0,.PAki9kLFwj5R4AS22M8569?HC9SntDuR7cAh2ss9Pxyc.O
0,twiMhEjUvWG?CQDlQK8W9EVXdo4J8?s8O9YcjVCQcnfTcAm
0,XfQYermztySBOVrtQ6HkzWMAMBy;CnShCASDVGOeVQUEfqN
0,ueWOu3WHe89v1rQa3DWiGpbXEgfBTEXIGdl11jkr9TR8Zu?
0,"gJDsYGB1,AwdDz6nJz,x3H,xcw,IT9,VJ5GmbeT6mp4WDzx"
0,bMerrUtURCl6Nw591oUNSOp?f;iRuaAZ8w3yTDwyk0b3d2m
0,5mqDNxduuhqfQsaDEp5PHm8in5BbZaQWfKqNhsAMhaMVb1q
0,"MNmRD;5O6za5etC0C707uY,WTI8bmKw91V3 5Wd4yIF3F?U"
0,"sHc9B,8wokO OgzU0PcaIUPvmOhiWcJPeWkdlb3wknDgic7"
0,.pC8HqJcPVS.89zWTQnULycziWxaFzpUxuxQcct9AVqPksF
0,"jyPp;fcm4jDGU,goG5tg;fUu1jaa sBtrDQV0i5z4.YgiIy"
0,"ANGxx2mb?eU1UQHpTqTMwE,OcQzZGjb1dWyqufDg6dE3YAh"
0,"5z0inkWusipTHliWshX5G?GpSWIb9,FMR,OYYAY;sk3Nw0C"
0,"pi.Om8rHFaj,vSfvN1UgXxATsXv0AzAmtQGl2Iz6FkOkHJR"
0,N0vq;q7H8zztG Q;tRoQUBSIh6Y9Em tjo0nEwFpFyc2tE7
0,"COb.bSX6KCd7rRWEgN84LaC?BRTob6Us.,LExNLxOqzxsy4"
0,"LovTIPA fmLCYUQWH3HvI8QEBbm1XEfHqTdQj,.St?1?aaQ"
0,mxX?IjTdZclfCM  JDGxPolHfkeTWo39rNJHMf8 yO;lVod
0," AgpSOxpPPlcJLe9gZaUbY;jeVLrX5.K4UIoyk.D,mmmP9D"
0,;9Xbl0S;vvRC1QIfnrR3GtiV9.v8bAajIcfChHJdT9h59gI
0,VP8fZDZG?WH;O0RTKAF3rgmYEoul27cSY6N4tUMp7ZF9mFa
0,";6lJ,?0jzmApIlcDbT 3s6YDMb6Un6cGF9AiBK9,n,7e4Vy"
0,"og; ?.FSvUQdfq6s.1kCyit9gwZPB,OqzEXmfy3tZf4kMNR"
0,"8t.jomJVxZk2x0wJnlr4Yp8thf3W6,,qvJAo8PZ;aREJwAp"
0,"2zn3V24;,oEaBXkYItSX2;GA4oW7VFaGC,yEfArZEm.qwXi"
0,amZIv6L3bi.4wGPdWw6AH?N2PjzStAuY0CRwvDoaw9qT5v.
0,"bY,OBi2IAtcqST34IJ4qd5,6ZjbK?8InCIx9fyon01yrKry"
0,yW;M8V8Eh1SM4WkdSLqWr4 PY00s5ychb128txh62.nRHvy
0,"zXnNeil051i,mIC0D1Qds,BsGfVCEY0zo0lCDhWKkyx2wVZ"
0,"3,OwljQvo2rKd0QkVfz86wTQ?AmASyjMSS6sGytszuaxgN6"
0,UF2k.evFHcgPCs1bKzo8vZZbHNgCEKZUWnntgBxsmcdELoN
0,"ptrB1xoTCjD94kW? cvb1101kFCFTCK,QlN32k33BS95eJw"
0,qJLiD5R9moFMTwz.OL2?lTFtXbruesmHMRn;1bkwuu9IYKo
0,",OY6Vho7mgPT0seu5A2117vykLPzrkgL1 gc;dJqZ2YDB9I"
0,"D,Ol6JdLpw5pCLqRXR3jywrUV;j5IOn2QLkcmBELlbIwb v"
0,"b0ycvC4n6mLQFgPtqcnTl1;0v,VjdZo7bIzZEr kUFH9WWM"
0,"Aj,LY3AkCf?41cFybURacPpdAwbT40LoZL.oVx7WbXj24WZ"
0,"dTMVAFgzoSOvn6,lsT Dis,3aKtb8GV9yDjMTOYxqt9p4Os"
0,h5IzYl1IeMkTz66jbCgBJDle7WBkbz9YXopPAy2NGY;SN9V
0,D xl0YA3GKNKvEO5mJhJYNdUU3hgOCJ9JMF55imgvKKh6b4
0,b?JsnUU3llQD5RDV3UQLLHo.4crhawNQE2AJZQePEXgKRum
0,"8vXMGFlogYCXIcJO5En2gVxIm8ttf X2 yYUbDB17L,A3p9"
0,uJyQ0zlkC6YMR 2GxvuenqRVs;fI27LdeglCtHnfyddNwXY
0,"elB,3S1zIeu0n2tY.K2q3hsZ487FI90k2,6CcmB1IaHY?Vn"
0,"UIDteW6atA2polR.NVRkZbrxsUXxxzpoduV,ziHHEdIZ6,X"
0," Yglw.8Ggx hMkSei8k6.K?XhwqOhjz1srDAig4ZRS5P22s"
0,"hK6UcZGgzlZvite1ctfSpscOFcy5TH,2i;7ytbI2;olpY6D"
0,"8oea6zh6EINT,6BgRu0yG2j rVN6dzUpKt6,6rM5Llpa6iw"
0,",NKG8Eeu GF8Sg;O.6KF9Tn7kvYbQGy6wm3Z39Ix24y8GLt"
0,4IiznCt WwDeqF XTC2Bf;XtdOl1P0ZUzg6O8?Cg.jigezO
0,sXBqBU2JcnZcnlMZQ1nMoqVYs7Bl.nL6Vnn72ciDq6y?A06
0,exdd2gbnQjU2 UWK5dDzD.hNZln?JOMjU7?NBCCs3TVpBLY
0,"FMCAl.VEqnGy,3EhJ.8iEbQlKUAmdBXERUZUJzUB,a9mO.P"
0,Oqd5lfijYuzsyj7AkZJVW?2QbAEDdpqo1ZGAKl;;RYkHh9Q
0,mFZOVB6J?uWeeeAdFurOd?.Nzac3veo2hNlX4SlaWLRCn9J
0,Ybt0.dcvQxdk3PF0ESQepblYZC 9 Z.J5L.P7HZ?lG7M9Iz
0,gbUbiMs.anFWlPEWGxBOflI3nl8ayT6.BD2xecgCDpSXJ.N
0,6KnsUwul4l?DmQizazg9ZDQd7uaU2XDivOgx9W2zB79VZ0Y
0,"gkBHDmnwDu9eyReWewF07Npf?q8,f6zQKJ0LxiGNFbGNnu2"
0,"r;uyfC4Z.Qbirfw?lspGWzLKu1qsQDk1?60sSbRz1; C,ou"
0," 2M,MPN;Lo  Mjj4gSJMDsfkYkSnsM4GAnf3PsOUc.;ZFtG"
0,"eprBjFP?A?ny9zBdmt,Vs;,jwW.EbkNwqaGKoPdxkxzulV."
0,ot0.UVAKdrVRY  MvF3tNLVGE9mfn0iTW.IgpHfSsBC4;KM
0,cOLxEUY.AJSNBcuJj7bIHqkkgIg4Hd7Ajx0oni;9S4N;R.w
0,"VqZhtUTQ.0590eMAy,NDGKxCilAWRazHB0m1aXJLyt3hwWz"
0,"c49oy8JHbtb  lrQ,Xd1G.n WA.rM7lvlAVBNXjoETUhZHU"
0,b AtQmZvCFmSVn49lXPumboLHFPpheWafvBv5gPuVB7lcIS
0,Hwyc;QRXWKp3.3gCbAHXyv73aRAespGy8S60VUiGb.r Ghv
0,;7 .86cjsQ5jOiqwYN6XTfl43OEbVDrZa4grQTEsJORJig1
0,"DeetUK;Hyzkpl1QT19P;6Ck5,RKI3OvFHs y7CjWlfJRTsO"
0,eujI0pduxenRXCZXzf?vx37gWueuKEDA9TEzk4jqj0jPqs1
0,S x8qY3mj?VSPVcGCexgiPlxDKgqcRV.r7wk5flAydvd1CZ
0,"lp.G?1Jrp6q ?9NiAPDUnkn.s8djX5OHTjIKd74lDuYH,0M"
0,"TZuj,EfMBliPBz,CR? OIuypUFRa2dZCYze0sX59byhsKmw"
0,luP4lbW49WSx8YOQ1Qs;SYsDwvWwwE5XyaWK.TSPk8Z4ltO
0,"evxX;WsD1sKmChY72KZ2o9timnbJta TvVTL2GGG;rZ68B "
0,c EEyyoW2e1YfEJeV?RynfExlGFRXPpEdAczsnb1JPzl4l2
0,"p8pBP,wxh6FWw4h,?AjziPukDzgQLWAW8WHO.udNOXUeHR7"
0,"b.5e NwY;Qcie?nyo8SOGCSM31RNg7rPPWkd,rGqqrHrNI3"
0,G2EUghFv65AS1Jmkdvy9LoOVPRuCTLlz?yHkh JZ;Vdhc a
0,"O5,dxbi6XQww Ea8wGhG6CVU3stPFE4u7SxI5aPSgEys94."
0,"juJEC;7ROaLnL1fTjt.S9lawM,?SYNkAgOKuvR2QjkzMGgz"
0,"7MSQw8LPi;2z0U,lQ9KM5oigEIDf.5oEftF2HbbjOGuQBDS"
0,wkQvevqJ;.rptpsLVLfsAg6HtWMtE7iIzA6e1nygLy6B8c2
0,cfIES NA7k2.oRsrt6UGtLqW9s9fLlDETCzRbnWRHXU9mSP
0,TpzE1VCCjQgLdE 0ci4D9j.0ROMUFn3cFz8zj4ckJlwXCev
0,"AoX0g QbKW4JL.QBRuy727O7ACgXyJTg.U,fJ,nLJNl5mLD"
0,"qQS,QvElBD,UZs3u9TztiUPKYA 29FH9MCcy 6Qa49958In"
0,ol.rDlNZ9 PB41x8r;YT7cL9FObO3oTaCJRPJjS7NaHkbgV
0,D?VmAVpEnGR1oxWtpN bWp7tPawJWtJXCS33lSbh9K;Xg h
0,ZIxBffbh1H9wtzPcTcHf;za;ne1ZpJ68Lqgfw.;wO Kexcn
0,niEye8hGV6un9e1CkRVz?XUQS.A4qOMKm z4V2YeNCA;;vu
0,?U5f7rnOootuOXM3rYPC16NS6T3mriwVkuB8k6bHT6kh.xc
0,TzF.vnFqz4Oj?fI7c2C?AVCl y2cCTOdSUKyk4?BjWT mCG
0,LuLC4t4cAVbRlE2NGMMGw1c13Ik8?SVXJoG9h?QTRnD4Q;g
0,BSRpTjr3VnaM zgxyPju8Dhmy.pbArJCWsUGLN9KU4LV;JW
0,"WXzvW Z 8neLbzufrl6tKNS, z7EKQVK3BRXUsGal,qn,p2"
0,hgNv rUpwR5A0wRMcOFgkGbGxwZ.Q;DloyrP5mCq;JRj5;g
0,jfjRVg0S0VR;UMWGX5tguKYrTfj XLH8RKOJkHk7NC9uYbe
0,2w lYYu3ldn7?M6 lrwHVxyT23MGyUIfMcOPBKcCKh1?cfL
0,RZxAqbA3q67lfZKnHmZkHbSGeLGKDM8Ob39SPCGWuDGJowd
0,"o0yDpmcOjl97x hbvstYnckVlEKLotdm .?e2n,FhI334gh"
0,"ijY.,rJXSgKi5zjPp2YU lO5DGaEG7w5yfjRM5dRln,iw,0"
0,SEQ0?Nnvjv745eF1Ih4I68hDWCbX5v8E6AXlnLU;vh8Z7?D
0,"8qL7zDAid1mAQsSDdU4fSoTHryqbm,i3p.ELO?sXpYMVxRk"
0,"tUp3JLtBi?zeSM4Y,7qka.9bxztIMmK iW6,MB;mqIY0.;5"
0,";Wd ,4u97S;Y72gxX5C6n8Zou0qMwNE8EBIzo9uayL7Hb,b"
0,"2To0y7Y4869.Eah2mtraf;wdRmC eA.cAkTSjZq glThO,h"
0,"XGNtvMV6KmrWkF6XUu236f?fumlE67xCgx;6,.cdLectHGe"
0,"H95moj3UOMXnhqy;dM.y?2GLxAHX5F?hmGY,xniD9bjJJPQ"
0,".0Pj5WzVJWYH 6H,c0yRgww.K2N9pVwPww1NksBfX98liCw"
0,qspIPyF6O bAUnXBil;UDpalCTT;q8T5BSoB31MtwrYy w;
0,M38piBcWT8PX16 XUyIsb93qmo9D;5mE.U2?3oqORY..Q42
0,"9kDKRxIoK??mhVyn;irRQBwOFTDCPuFtUDMxRf?QJp5,x6y"
0,YLefjH9cGVBHPzddOYvRFH6WEDfPRwP49O .XFBZqnV7TBk
0,"3Z. kQ,T52a5Fj ifB4,di3yoXe7UUfsZLr26Xv2pVpq qG"
0,rRDFlzckQSqmXsHW;cG.WvZsPEm;QFxiTjeitQgzRlzMW8c
0,"Ww44LGTIMwVcmNs08A0AP.4w53F6AIX;0,;3BwevhYdpUx."
0,Cm4GtAin4KcvkVXmvEA9MbudXAjFFGZIFw;n;oaj?ocE2tC
0,gpfxk0zfFV72Jixvf6BdHlAEL8JKLAtXmE;HtJ8xBsa9L?W
0,ahm1Fx.mx8xVz1XtxLSlnnuqs63D49cAyyEcqvTlzewbrnp
0,;W;lx73.AA4Y5a.f;WfQRu8;bxCjDkl1t5RLnNAac50ZYmT
0,"EycmIRbbGT5BHvv 3B2te,GYO8Mu,ikPuHfSJSlenZHlTD7"
0,XY;sQ7nH;ISocdfdJ8O1QLTGYqTcv5I8u7jTiMNaECprDMT
0,8KlVDDbZpURLBshlsPPwHQNkjbdf2zajWc6Lk4eULkpbgOv
0,"L,Tw3JSzhzai7d;jVXQxvjch7JtCKXM3eqG;Bh68i5JKxop"
0,"CQAgYWMFKRVVFJjBDOo8oNpnCh.nJj0DyWzXf;8g,Wh.VWW"
0,pIKONzk?4MbzFhHh7Yu7JkILm1z8v3aoX37Q2ypl86CQSpG
0,Yzyrv7tka8Rmgff0QiZlhAaMUD351FTBtWGLi YwGWN3UpW
0,"2D7ixZX,4H?juWebl9QY jYF,buKtYqChhkLZgV DydHrlX"
0,dJ.gO9ozh2nmgdg9SjSeLuIrHdA Dg25Ld1Ef BbVgBXmOp
0,"hRrw4MzY5rwUpthzRjcc2gFZG2,9dJiitfrczBTWuAgM2dK"
0,q0WjSbyiitavgT4jax8q05rTyFs4TI.t.C8t9GiErxHSdgl
0,"H.MG?x7ZXfu,nG2bj5BzHXlbVgJ0?QGAtDmCxnos,MvdNQw"
0,F?ic43gxXRNMBuuBg6YeQJw2ymFmuTr2KNcCsdW8tQkyDUE
0,"L7ZUzMVvkIjeVEiIBt3STmdzLro26L;emzlXl,1DisZ0Pns"
0,"qrxq6UWBTMjuaJR19iEeb6yceHyRCOS,P4qy26ZmP;T,pPz"
0,Yp.;ur0BKpkeadcn1s4BkVqw?YDFTKngikoDyurLqq?aBL1
0,"9nO8ZrACT8 e30fa2ADeNvCGVd,vCZ Zlse22rxb04 NFC "
0,xQ2AG6oZLau5.IPc2SGBV9?xr7hkSNYN6WRU0Jf8CGzu.hl
0,"Sxszq0KBkVZ0Dg1Sf5bZdRo;Bp,3BLBv3vCO2cfvQzJ3SqG"
0,"qnN4SmPH5uVIURDC,ZZATJQCRI.g.cG0ZLPqI.sr2uwEdKJ"
0,rVWopMVmAV.?A3fRxYOAtGKm9Ghy0ImRxQ73.roEx3a1.jq
0,fW.wz7C0w0eObZCPF8K?r0yia?1Uy94N2rNc;ifqMMsJg.G
0,"fzsvHSvH2TMBiTky5K5.7cD,Zp5,rglNNALzWC..DID0BQA"
0,0??3fOVjOQe;KRg6XlA?uBLd.Wr8SkIQbjvdTxCFrgtAVvW
0,?IR.kCrty.u.g DMIUH2.jpFBSkCcwgLfBo RV5DEJrqfDJ
0,"r.AZFCE3iJn,2DiLgxxcDJHw?sjfxiOFf9xeyi8vDNlUlIj"
0,UTU798gPvA6OrsxLhFr?yEUddo9NS;Zp40xQdsaXMFtHJ.?
0,"I3c,CdEbE45BDqlllZguFx0iMRkfIIU3f5m7;E7AXaWhRfc"
0,"PFXW Ta8rTgCmGfP7jApP9A,SDDQCprxOGi7i8wEAuoN4ZE"
0,"JEDL7,  oT;S2G3hpm,mOUIRGVJC,61uQ;2NvwrntJIp5yI"
0,8ecjz3jpTvy;aY?97?DOsIY3IkLHq;YeG1CP0YwYV9HLPvi
0,rnrFi59q.YALG?SpDfO8DhbXs .2tUw4H2SvAPQ4ra88pDU
0,"8B.H6thS0rkk2fmQgyNysetaXBNASI9MDYRnkAPK,1; c8f"
0,pewNkkZ3n?u 1g6wsP3SIm4ueFOy0A7VP3qLGRN5UJGGWSs
0,"NbUTqSj.FzQZkSij0jrc4SvkGUp;X? THMeN7GBsabDmnO "
0,oR7ZP0RxBP?oz87b00ER5K?2eiA8FOXuxKVFQDb;u.rpD.S
0,lMCI1WB7yMlbXxFRFgNyY?mqdFXe1KfVT0nrGxdlEUoG6dE
0,vapGGkHRTAyYOdtXpNNF6GhaUh04oopC?t8kV25pCTc;CI?
0,"9l1e8TC WkVNl10H??sJ8wfZmm?zNHVpI,zsRCpQB5.Nax1"
0,"2LmzJ dQpYEvMdd,QDAuo1Ri7PgSkdPFj 4GLKzeUBK Vai"
0,"tdzsAAkcPVITsypiQ4jDfWd0Bi6CEHJmxS,ZDyK6KDw.feK"
0,",qerzHQEOgIvRBZ9n9Ow?VJS7zUuBv65pOIlKlmV5ueKuSo"
0,we6I4os;SrqE.VfG9SrUnpGL0qD?1Qsly9eFk5iXsfTO34B
0,"5JOmPHXtWDU9UOEgT3q45926yjbBz.x,mcgxf6.oVq4uRDv"
0,"vRIK8,uIWJvc8h6v497VV5TyUX78hPN0 jDfnokvrcGYb4U"
0,"bU,Rj1 yaIpkVh5lvHij75t5t6IaOfatyfHiRLIhU0YP7c2"
0,t?UbU?3LjhRkUiCumOZWPat2HF0SFVhjYeGeT266CfSVZXy
0,83mrqm1iHf7zEdZsBK?.7RjYz yXu79ryDtPU3b778V11gN
0,"gO2wStnvm2cQI82Z.z4,eAJ.;F,iRl2WEkG0Kne5mNU3WI?"
0,DOIxHxORCxZyg.SwALHBpPYy6RAjZBU;14yU2xij6OTfnph
0,"0GZgl.,15crAAuBLTRjDq;xiPLvORfg;Roq?ddR0,UDX4.H"
0,cIWtq.orF32aCyGM.7;yTXgvtUVZh.1cjiRKV1ytU1XTNEE
0,"RtJjl87gXp3P7W QkXxMIsV,mxxAM9L QTEXY3a.oqSjOge"
0,6nQFp.uCMMLpat5vir.Jue3WnTUs5J6FqrKletrqs;43NSr
0,WzHURKk1.nCy1N;POY0ybNKCU1NW1NpC05MwJg2TyUz8vEh
0,"N,zDUi F8uvF,D8ipO2PRc;3nSiRENSiPFat5o1Vg.BH2.C"
0,CVfnoiTNHQzZnm. TO7.Jh58EirQxnzRHiUVnKlhZe?7pZ0
0,"mD DnnbWJOWIpJnpX6Sa1cxNCNlJuvPm0lJ,T1om0pCc5um"
0,"0cvkBb.MSh auPbNA2,XPCv;5R1MR7E6OEl9rd1Yt G;?Z?"
0,Hq3K376KudDtcFJjPjQs8vzHPEs3p pz6sUjsYpUbqKs6Rc
0,"TXuM9pv,aAGPI6EcZMLZUaS3VY PIpMPnT0pHH0FY7JjM9q"
0,"jSGwpX;,mt5q?7Wb7NsrH.r9dxJZ4ivwfr8p4mqsSaz6z;f"
0,UMwn38etUkEY;DA.Nfjo5LWOoSjx967QY66w4RLL2?jNr;y
0,TH.4aePgiTP?EkO4d2Yc3ieypCdcg5TD24QypQ4E?Yp0fVl
0,"h2n4.,FAz7EKscir529fzQiIyq,z2HNttmR3I5WP4SAp3HV"
0,Td;akNn;6TZdY2cC4R9BePI2 W7FvkZxNs49kG3lmizCfYO
0,"FIm5S,6q5GbOtaFH4?M6sZ2zDgFVpCBWojbU SG,0t5MPbG"
0,"CZDuEzqUO1Vy5zWr1SgmQevojRy8c,.K2VBvirM,;S?nEi6"
0,kfYNxtj5TEBn12P0LC45jtuG4wlhRfI8rxtW05WtbcUdflb
0,"Ylj,,JicKqTTeMDJRZxSUuy2UHZ4HA8?ZPpOq1T3hVt74cJ"
0,"gBT?Cn2U?Ui82k.aCm4 ,z027s8bBn?3rvl4Jz3Egx9Ii;8"
